No.,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21
576.0,99.61328797060085,199.06923597178374,3.967339828536317,4.980104369527335,0.09655419176650856,5.896286878519135,0.37265662037806246,0.00039574279737081573,1.155256243211962,0.6040230728665468,0.0011640035941631883,3.422053916354251e-05,1.962868817441725,0.0012815336157504837,7.258922218170627e-05,0.0010796815451345318,88.21757484709329,4381.86580537985,530.8500039197213,537.8990940046966,7050.3086918163335
577.0,99.62638652016543,199.3200301171357,3.990891736201676,4.900044787146095,0.0892300040695959,5.8690886773199775,0.37638358696102703,0.00045801892120938355,1.151204354782006,0.6081960280425548,0.0011436733918626534,3.6261058408213965e-05,1.980150274433841,0.0012592550224192931,7.29411241325124e-05,0.001105903063832662,88.39985276436565,4476.473195065337,556.6538705627877,534.4158321717599,7138.336828952124
578.0,99.68477019451399,200.49468298387612,3.969249539761638,4.805758151673939,0.09460725496508993,5.853827494445955,0.3785387619353056,0.0003897600717170693,1.1576894653567322,0.6001047145952925,0.0011525974559815821,3.567741069947094e-05,1.9664655147945391,0.0012137346799759787,7.221834345409312e-05,0.0011666309106103524,88.7723528513244,4498.025172706812,581.9004414311157,535.6560017523644,7147.5896028676625
579.0,100.44218515988875,201.28265995891505,3.9956241340598107,4.802723786617055,0.0982373972064686,5.822431141570042,0.38021886626910545,0.0002920009469731387,1.1820935629512268,0.593563223880016,0.0011368779645788759,3.7465896088404e-05,1.9961256997037835,0.001170579576734634,7.399073129358895e-05,0.001182883205162906,88.26682199194201,4615.916940410493,606.9934950097535,539.3378598117905,7100.129930541675
580.0,98.96233820423869,200.17876427675665,3.9745818339229144,4.885981881376792,0.1036888869548862,5.774280572387103,0.37605570155325535,0.00027571234971143245,1.1883911462788994,0.5922592812851246,0.0011582679802407917,3.818279590361132e-05,1.966659305873283,0.0011301749900160013,7.277994681598498e-05,0.0011119692137228833,88.96986753202984,4498.627718338147,632.2818371926375,540.009569752355,6945.056244593078
581.0,100.47645300791338,201.73403293123948,3.949364184179944,4.977893329762112,0.10241225580952457,5.82829467162225,0.3737443064908104,0.0002782471516968729,1.19672976219419,0.5972788201567752,0.0011799146187451066,3.836506270196282e-05,1.9548990485849054,0.0011502288168872637,7.386053874884862e-05,0.00103872632465109,89.1259736373303,4484.326433114213,608.0480234498584,537.8044116029172,6993.085363486589
582.0,101.11211395735126,199.23913199692478,3.9636017885556143,4.969711556090076,0.10403451981860945,5.652422686439301,0.37001503733844654,0.00022424015172724013,1.2133032763712583,0.5942934038447582,0.0011598192280042005,3.732768600097315e-05,1.9297766292043799,0.001195148467690678,7.521489806156273e-05,0.0010542163750990852,89.02934921643421,4548.245785915901,628.6056677884765,545.7986101237467,7048.299899498112
583.0,99.57589514641352,199.7494920934242,3.9669085057202733,4.965913355434098,0.11264612703804042,5.509860396451424,0.36947939729256335,0.00020649953735573585,1.2075404387259165,0.5919913522024043,0.0011701130336599468,3.492464478503936e-05,1.9141853547367274,0.0011726822918617908,7.643459234320092e-05,0.0009728277793461204,88.95038782133904,4589.662179928022,632.731755623078,541.7408576555342,7010.578506849429
584.0,99.47254981208846,199.256617144273,4.002998756661611,4.924956566749911,0.1039539734996991,5.683579599223859,0.3703686396058063,0.0002126534011292422,1.2184474694727359,0.5962493356339312,0.0011687040957156713,3.495842220577969e-05,1.8852765980605402,0.0011800934367117294,7.825535672177492e-05,0.0008852072202763869,90.03491900037095,4468.536412543051,658.0619176373662,536.0147284178045,6782.089374731908
585.0,100.16246227701565,200.5812223424198,4.005166831550961,4.916999372444937,0.09769849598756825,5.608024561982744,0.3695980874091408,0.0002075931550119912,1.2421130088664203,0.5999311835974248,0.0011650758832214645,3.2745024501127424e-05,1.8782410362807758,0.0011798607242469623,7.788350132319335e-05,0.0008601013240045031,89.019429963539,4540.922634725848,682.9090174232113,533.5942072322839,6843.313998042725
586.0,100.67512587839933,200.09358126586852,4.03340881534812,4.984493812476389,0.0942538062611083,5.4791410609118785,0.37377929172477437,0.00015467682933589436,1.252919063001543,0.6009060536928393,0.0011614549169968876,3.359454305569742e-05,1.8697817816178217,0.0011969957653532627,7.863343418735311e-05,0.0009276256297714473,88.16865164653909,4422.531467975766,702.9870527254145,537.2138058575899,6709.57377289931
587.0,100.60965968910993,201.01942228081575,4.009041405040884,4.943369090586246,0.09680746355965177,5.344787026378292,0.36928774479728177,0.00012741128507206076,1.2391652571677443,0.5933084475934259,0.0011481700254019655,3.464592044083902e-05,1.887836313155745,0.00122018303412014,7.872568563547635e-05,0.0010173287626048014,89.05088161989914,4447.874072884743,678.7112390472129,531.3729989644635,6556.2615654507235
588.0,99.86264921548145,200.19603101240205,3.996998183167353,4.993073694018846,0.09337377658155174,5.409011994293473,0.36563982600063527,0.00017143731772179785,1.216941910181464,0.5990737358669432,0.0011482357441623093,3.49684727116425e-05,1.8773127638292748,0.0011799668004049606,7.965227254345475e-05,0.0010230830980421388,90.01941721764331,4333.384106802386,686.4245941102453,534.1086450691739,6363.152484256271
589.0,100.54223560378027,200.07309350775404,4.009592251524959,4.979892586889469,0.09493421539396094,5.312878392006731,0.3648267772182105,0.00014059167398836476,1.1967679278447816,0.5987039255186896,0.0011678077566983837,3.444791282591691e-05,1.9072178534505844,0.0012213825021975848,7.82809148001469e-05,0.0010678863623312168,90.24897513023328,4240.6779657622155,674.1962512846922,526.8876038754738,6279.449070169392
590.0,99.84823788887093,199.17391452994747,4.030469561915589,4.898844434576809,0.1036335546713416,5.412430294260721,0.36811718529288706,0.0001233534917609969,1.18772318172546,0.6041605064057776,0.0011737636984264423,3.423556801764038e-05,1.9348177975717167,0.0012144636885900158,7.817074722247293e-05,0.0009797463357378588,90.81444197125087,4126.606365714823,658.0144342868748,535.4254948720853,6193.631858397186
591.0,99.24668234980564,199.7665384893328,3.9992390583323107,4.940884196191719,0.1029406636523672,5.377322197550185,0.364632337649055,0.00021770344872875966,1.1924050632907577,0.6048449475014553,0.0011928803825030552,3.2633206127449715e-05,1.907773398413159,0.0012408179803220433,7.628929576382782e-05,0.001030949516175999,89.7715580030742,4202.890059016431,661.8657589388114,529.7867953034437,6258.105327905955
592.0,99.55282367688761,200.64717890637013,4.024014377719049,4.932654640723428,0.10010224034050492,5.462046355399507,0.36661861084256425,0.00017268478162268112,1.1904482314228182,0.5984493230493222,0.00117623347242973,3.495367645938811e-05,1.9049541899042741,0.001192116542722683,7.692231021788574e-05,0.0009700424957450025,90.4363359130066,4195.430669137842,639.7031495287229,525.2124298256768,6238.53732047768
593.0,100.1131055007672,200.06786750442924,4.038290723755215,4.942565061526215,0.10299104809728152,5.372956385645159,0.3632933618381148,0.00023968140928040617,1.190619824671798,0.5976088779391056,0.0011923940058612156,3.4888017867532176e-05,1.9060051029867582,0.0011757441213488802,7.53442437909725e-05,0.0009134786012346869,89.47763515283417,4272.062237441053,655.8308582258051,520.7767385000147,6125.708291641365
594.0,100.36434601569479,199.16789961167117,4.083082797464386,4.951020790743437,0.09713633982161082,5.208337355649747,0.3601227892434365,0.000247976968109462,1.2051923423930915,0.5947641030737943,0.0011998465384546288,3.3332059889772095e-05,1.91518102008425,0.0012089566756548701,7.388920839558208e-05,0.0008859605873875319,89.4144470192467,4299.668042335777,678.5180378906151,519.7739015305008,6077.164327029928
595.0,99.6033157573367,199.92249897268627,4.0754906444064805,4.875466391472592,0.08870028184362724,5.136634169777539,0.36001737552248925,0.00018967385804597147,1.1792499574737583,0.5901494981028168,0.0012143846513933733,3.5549422052792666e-05,1.9202413497918422,0.0012053709209481002,7.519966208397578e-05,0.0009315317203701756,90.39496996455448,4391.00747191046,705.3405170465794,515.9214850470806,6157.5366623398195
596.0,100.57789452131466,200.1291696829133,4.115373903252252,4.9378020688353255,0.09657269372048195,5.069578222091537,0.35680431012239255,0.0002884782493470393,1.15952846277844,0.5826688542689614,0.0012001933041838153,3.5476810561115566e-05,1.9469313859681796,0.0011596583644414812,7.650553312073945e-05,0.0009645875218275393,90.14376747033118,4421.624219599359,698.1474693547563,516.4769484899979,6106.560295843491
597.0,99.9807254162305,201.29271369623723,4.129870141519732,4.926366173695341,0.09771053644143321,5.071790964836819,0.353093114671267,0.00024377265493717435,1.1363023066516633,0.5762523705275863,0.0012137495901003751,3.597744137895106e-05,1.953844191028669,0.0011834865260696417,7.531026433784874e-05,0.0009910635655049089,89.33794023242336,4298.259513317045,700.4040205867783,514.9706597280355,6201.83376416365
598.0,100.54314685731539,199.41421485509883,4.1452985428774225,4.923876064035688,0.10126314215857136,5.0591053619142565,0.3568227151392991,0.00019499320795030652,1.1368801613077488,0.5827040403596457,0.0011929461342883058,3.387268617232209e-05,1.9381333785273618,0.001191131253969022,7.407392865464868e-05,0.0010186500360097337,88.70194319465747,4358.4706682266415,672.9905863287443,510.4377018381736,6004.3547875141985
599.0,99.36829028555873,199.06635397729028,4.101612153162448,4.862369767658088,0.10328996000858545,4.894960248861898,0.3597961639619248,0.0002445127466730696,1.1328788670211258,0.5761433805311855,0.0011874459677818868,3.5891922072940854e-05,1.918680706881079,0.0011462721066264469,7.208282575277969e-05,0.0009860122158659966,88.85239524264267,4443.085923579113,681.0590374441762,515.3080840790626,6036.9128020022945
600.0,99.4745644086538,199.41426385135162,4.063422018367589,4.823909120951041,0.10434673376725326,5.0696422535740675,0.3606150631047399,0.00015175325772208951,1.1261647188014114,0.5681473145938762,0.0011760589036652275,3.402323035324976e-05,1.891195590753007,0.0011763629942982026,7.250749606436985e-05,0.0010333521279375746,89.96153700497068,4525.6971641240825,698.1472216250196,517.554267757393,6102.939253382748
601.0,99.42493534923425,200.18147994821499,4.033995067349441,4.874305312524133,0.10812438751692921,5.163564029460359,0.3616921016532256,9.98829054739816e-05,1.112105081018832,0.5727446127136626,0.0011635697854901258,3.237895602949078e-05,1.8863302204662786,0.001205813451713705,7.494647619844711e-05,0.00098351914812876,89.25885584300471,4632.612541910063,672.285781847844,517.0732634292899,6155.6181032490695
602.0,99.00943397625436,198.63425302152766,4.0608794839772875,4.945880671157552,0.1097142009275943,5.267995736412239,0.36533189059844784,0.00017025682020825242,1.123907286219989,0.5727937409839617,0.0011663353291626606,3.2656135507712744e-05,1.8766591851048808,0.0011912352316773124,7.550430199598071e-05,0.0009610589985959372,88.39738472662141,4582.013750071942,677.1997724474843,518.8546214819684,6243.367325962033
603.0,100.07636919537757,200.97672824357528,4.066453309693151,4.981732548579676,0.11484791883604062,5.398642742408895,0.3620080992416758,0.00017917308375344035,1.1174211990033722,0.5656226296599612,0.001185661228081671,3.3557910561036406e-05,1.860036057883618,0.001167965605566939,7.53810336500147e-05,0.0008677353742486367,88.02211745571985,4489.85172535547,663.2124258437689,516.9249337955314,6377.652525320171
604.0,100.14691483476895,199.8244926297419,4.070773970896346,5.037404100704638,0.10876403243794527,5.473137769908879,0.3644387491651997,0.00026535155725302843,1.1279283569741971,0.57226507358049,0.0011790033734637483,3.2602282690986346e-05,1.8619823465933425,0.0011273506692693837,7.640301474739019e-05,0.0007913033376282207,87.58956169430834,4556.7774481812385,691.580006669209,513.8806354174476,6369.775395880153
605.0,99.46555544708112,200.23568975793805,4.092608559280444,5.134532058879465,0.10340430913432123,5.533540716360397,0.36768092104627104,0.00017103151925096087,1.1531239289249549,0.5688142138082911,0.0011980700061336867,3.229740190569358e-05,1.8682709125121866,0.0011567171544724782,7.622445740673725e-05,0.0007528317161545979,86.39063874484458,4600.5955416853985,696.3269427844106,511.75253281483447,6448.227391279616
606.0,100.29644269431668,200.41290403133996,4.091067172036172,5.041101899049057,0.09830090307973419,5.559378364136154,0.3698196538600767,0.00011648469196381546,1.1435462264616383,0.5603446271950057,0.001191642927458814,3.013246495218279e-05,1.8544840506166942,0.0011952162467114985,7.782032509015443e-05,0.0008136067900407362,87.26648339798743,4646.054733314508,712.494404920397,517.507491453961,6574.750915638241
607.0,98.99266376680745,200.08817902968164,4.1371852813014645,5.111294803868702,0.09666383042340602,5.688718180553558,0.37395890152397226,7.293132086016551e-05,1.1720262335622946,0.5527042870688078,0.0012032755989358288,3.0059295261289747e-05,1.8840585275841004,0.0011856854629237307,8.018239577141056e-05,0.0008305597920946481,87.58186644146203,4705.930952054233,695.0575277139651,509.93960615053834,6658.099534617414
608.0,100.12511182161946,198.72817285450765,4.094396930731352,5.017629793302467,0.09331819417062456,5.505616874500828,0.3731081144606215,0.00011577086783032939,1.1970601414350617,0.550046329860836,0.0011981264483072749,3.1647208754832265e-05,1.9090455190955533,0.0012253850595080897,7.835536744617595e-05,0.0007678793878907462,88.20385960308259,4836.417484181494,714.3977939578377,513.0591904443448,6492.785555644401
609.0,99.49691082292563,201.05221814558493,4.124318961039869,5.009211456091759,0.1008943218857228,5.352832924439347,0.3712742216800854,0.00016305776433393732,1.1989244647630246,0.5496200413574901,0.0011779431302392444,3.398323124641998e-05,1.9269097654251799,0.0011902061319802133,8.009031526507327e-05,0.00076549944608507,87.36301628728759,4733.741174508988,723.1719391992275,507.10815267986993,6341.701163178212
610.0,98.8338807359691,199.60162730765208,4.1688121299546435,4.997444428733948,0.1063613957394144,5.446463137217058,0.36849087613082954,0.00012808213565092505,1.2214572110652564,0.5542130171675668,0.0011747320511121487,3.276750084821844e-05,1.9217928957519328,0.001181460299866954,8.240068434094499e-05,0.0008105784807982644,88.2954778357004,4608.6252229938,715.8223245678785,510.9513474812615,6238.048859084792
611.0,99.44731707736148,201.02045449324976,4.205249567311369,4.917888117133692,0.09756223828534308,5.4365597755020785,0.37268346709965233,0.0001394869624262462,1.246293674335696,0.5591165509184827,0.00117373881982225,3.282478699408252e-05,1.9305728900912311,0.0011681086369185584,8.136700733333874e-05,0.0008707261227418184,87.14768848642409,4598.888418587492,724.3818698733954,508.5497074460794,6050.494935881778
612.0,99.35809281467334,199.3289757049786,4.221881677066438,4.900863677525852,0.10183356259169353,5.584552404959036,0.3685711659126383,0.00014938860081847665,1.2619861435768112,0.5606760119035125,0.0011917534581229277,3.482935032416653e-05,1.9592975458175679,0.001121731687223801,8.342612455736109e-05,0.0008136427587295804,87.559712726284,4513.4988054294545,712.8734766193381,502.93724534934165,6247.572230123854
613.0,100.05418597609936,200.28190968208807,4.191639462132389,4.832716002403587,0.09634522431952947,5.715679518787012,0.3643464136557038,0.0002458163803826447,1.2825756626692744,0.5660960107583082,0.0011997480645315702,3.3588428869144466e-05,1.987568610556955,0.0010805019300535283,8.180511934168025e-05,0.0008719392673919739,86.44937697385447,4620.985572971811,713.6165334302467,495.98162702475855,6359.544920011413
614.0,100.77105462618003,199.59988796569053,4.142206051083976,4.879282706301882,0.09772131054152025,5.9017105643323475,0.366417943400809,0.0003410297036645495,1.2842702085718578,0.5715662252027893,0.0011801710718281138,3.289497620829052e-05,1.9994225598947508,0.0011160334272268082,8.349757076145712e-05,0.0008680079159877768,86.77818734210824,4745.88362953274,712.0776918074032,497.3881490878784,6427.821211443761
615.0,99.6752416802548,199.52911325640957,4.1409998682206055,4.924565570849776,0.10435337010259245,5.722865794196963,0.36626863123156855,0.00030110681413330394,1.2940999014658183,0.5788088795748121,0.001178785939315819,3.4534293653694404e-05,2.0004538981422155,0.0011504285553620406,8.339752608060006e-05,0.0008035998011190962,87.43621152054065,4619.5715763377175,728.4835080970878,497.28024495900394,6302.140868618272
616.0,99.9563421027692,201.0617077092881,4.158001180769658,4.895682251637239,0.10799554624498768,5.61698434795809,0.3661810894846669,0.00028019155172479384,1.2902687203682828,0.5749770633767576,0.0011901391526823659,3.6912627089395515e-05,2.026549609388408,0.0011410552232475118,8.402154126532239e-05,0.000830925208093161,87.53594522233699,4601.999148740111,751.4808744637905,503.09238262920996,6137.588730140064
617.0,100.36189197927018,198.55357427635323,4.152521877677139,4.911459312964941,0.10477507138595596,5.654138825817833,0.36189738645534086,0.0002298299697291463,1.2673379998066354,0.5807619604583849,0.001194928062251518,3.7671625255687366e-05,2.0435621190298354,0.0011178890764965712,8.509596227248902e-05,0.0008373779966372515,87.46444232014177,4629.650137673934,764.6503965877066,501.5222580751498,6232.039429431614
618.0,98.99918265880974,199.9646857119861,4.1869432035757,4.9404120953366055,0.09904288332923944,5.741046828853737,0.3637847795848173,0.00015701729128334973,1.2885160289826172,0.5806632138402711,0.0011891685939339758,3.752266999673422e-05,2.050041642559929,0.0011343461938071828,8.403845564711373e-05,0.0008045926003901433,87.96018667608378,4505.43520976294,745.2656705245037,510.2426908379591,6357.589933174823
619.0,99.61982110821621,200.87218343256689,4.148896654364931,4.913946792751126,0.10665211289987808,5.710939498184705,0.36687179795775493,0.0001800622892638615,1.2638694036955445,0.5833183511957415,0.001166793576164859,3.514125628826418e-05,2.0298060429088762,0.0011124523423069565,8.34224895120655e-05,0.0008843652304384045,89.0671815315643,4622.254633879187,757.9201701023154,513.5302409445713,6528.579792980917
620.0,99.7096453072674,201.1478095778753,4.115296095150628,4.862643748007217,0.10750890017941252,5.838372696726171,0.3629355368632733,0.0001624597728686782,1.281169086245933,0.5809358532932541,0.0011521864203154419,3.615113709325015e-05,2.026897482917988,0.0011267964637234128,8.570171151134627e-05,0.0009289097206385906,87.8418803610085,4580.064072756438,785.0207601763709,507.42289256582023,6558.70400101911
621.0,100.78108659709027,199.6975460533306,4.082450981893503,4.830670260327694,0.10040093260846968,5.781305445754815,0.35859018407907367,0.00016951123419079684,1.28302459294256,0.5891826961416406,0.001165664430731605,3.5689060879694816e-05,2.0246491587607602,0.0011204827318440076,8.655696665005597e-05,0.0009246511885292882,88.61042683571435,4485.645906855844,811.2738758812296,513.554756648272,6510.700203348007
622.0,99.87972851117293,200.87450231566095,4.056430134360859,4.92609315180384,0.0956574349336998,5.85402326582163,0.36102850447036566,0.00012422650365772987,1.2769685262483326,0.5843460166770559,0.001185651795790041,3.6681300398847504e-05,2.01356787324096,0.001087661154749713,8.89724775913499e-05,0.0008727710568996582,87.62904059252907,4446.1310504723015,811.4856428984566,513.7841315803372,6588.976423380667
623.0,101.05716332354908,200.01086347260005,4.0213649312017035,4.9230028277650675,0.10342098137480446,5.971685260763538,0.36459978788017716,0.00012717514473884067,1.2572816645137144,0.5916496963634222,0.0011763007854670889,3.472951470562976e-05,1.9949381559782822,0.0010930386650741125,8.851721396699959e-05,0.0008406417517990029,86.41789919498663,4550.228298043292,786.3211946961579,514.7024100298626,6671.070633365358
624.0,100.14614380981163,199.49082617746015,3.980278832103405,4.9027339669250045,0.0968214589988774,5.8470417346242405,0.3664552922475152,0.0001947937219933222,1.2407493854362657,0.5913147704862308,0.0011765823321083565,3.3008121279659e-05,1.9786688849039633,0.001115015190209868,8.8022760665387e-05,0.0008833137730829141,86.13960006321369,4421.924945880789,802.5234110600663,522.8963794462007,6521.089130814763
625.0,100.05782153979973,201.2472920716414,4.025472415039382,4.943038409071544,0.09542798640586998,5.92477048810621,0.3663947930672234,0.00018287199747583053,1.2263869724339171,0.5913767035358174,0.001172356870385671,3.135724245745582e-05,1.9808896198588113,0.0011571310059542816,8.907878011713736e-05,0.0008706913030227503,87.36803050464292,4372.3238830705295,827.4972906144828,516.5677136056082,6738.622280634491
626.0,100.51401748065541,200.22325561216698,4.066790546513509,5.008478962744487,0.09305602522641548,6.012907906987291,0.3674315915712411,0.00023250015982273695,1.1983950023308287,0.5847108230142607,0.0011607644464473952,3.158033862942952e-05,1.9654505718383493,0.0011800289108812158,9.01985879107952e-05,0.0008188649772645142,87.07353695606093,4334.290124011425,806.0644297126116,525.6592657913793,6829.338878698604
627.0,99.87694201076638,200.39883760126682,4.019472445399662,4.97767014288918,0.10057199628675892,6.175132457356776,0.3645999333007339,0.00015600296762407651,1.2105834075308604,0.5794714495151844,0.0011384592694431135,3.1723892766389645e-05,1.9740339878540085,0.0011997217069561878,9.180107548387623e-05,0.00086977681371793,87.44648718587894,4422.859064313994,815.4952384081217,523.0982189904964,6879.001487980441
628.0,100.48035170679945,199.57503467577033,3.9750533381232867,5.045912042600027,0.10259280299115017,6.078963654665914,0.3656968927601034,7.134044186556427e-05,1.222294244228149,0.5771936365611091,0.001161049816621138,2.9520058486934034e-05,1.9859057676965213,0.0012301460980866411,8.952694843308785e-05,0.0008195384291554141,86.80567946228291,4423.5197378518415,822.6110373690173,524.8796585520028,6791.093102235296
629.0,99.5360083747554,199.27163814127053,3.9675422364435287,5.03660508169852,0.10818628105271214,6.267955985801472,0.3701269590535759,0.00016962350965957524,1.2289608711611364,0.5746478312825302,0.001139219464530043,2.7957494489552756e-05,1.991748132686414,0.0012439585918559678,8.744483153794072e-05,0.0009147039714582706,87.51116822276535,4460.3767799736215,815.1549857128321,522.5606554555771,6582.129273498967
630.0,101.09701982020788,199.50251101743842,4.0162127109390395,4.977119974061281,0.11229717732813616,6.13810915087284,0.3677601654713343,0.0001875894718815338,1.2563153761468826,0.5803785601438755,0.0011430412478907197,2.9788877428614293e-05,1.9993298903017516,0.0012226359627570524,8.893549886906849e-05,0.0008346204302027589,86.22457479050178,4385.848363443865,787.3795319080614,531.3158988897596,6799.789439086234
631.0,100.36918569819164,198.83628589894846,4.047129313104459,4.999005165492562,0.1097885296113263,6.020163529427537,0.3652974318688025,0.00013055333199631463,1.2608114758541908,0.5881980895042347,0.0011566600603103907,2.901085884600653e-05,2.022600475259781,0.0011783629166133213,8.701020889942653e-05,0.0008228191642343897,85.94265286395283,4520.522937914423,811.7494089570524,537.3294822572169,6590.587705344928
632.0,99.44121599572948,198.84341538546764,4.023583546189729,4.990229786081514,0.10946408097049105,6.048996350983386,0.3688226216891064,0.00019600146272496968,1.2324440360244115,0.5802467972260316,0.0011508800582833531,2.8338645269577254e-05,2.0352768205467116,0.0011421746413683301,8.656954564154797e-05,0.0009017194628297956,86.70767268391445,4550.660268344908,817.6507928990618,541.056731904909,6680.942692668988
633.0,100.46573708640946,201.29810766481572,4.05781772378304,4.959926128551258,0.11409613511401509,5.894865614638049,0.36781368070767456,0.00012135046970661279,1.2597806576329802,0.581344284657293,0.0011473251288492512,3.06010835916232e-05,2.0110393248358225,0.0011123160487080588,8.72915304334674e-05,0.0008884265242514924,85.42487109853363,4624.745261311131,826.5233936432523,541.660818017475,6717.856911378082
634.0,99.95987146897177,200.98092572810083,4.0674109121419555,4.939540255116558,0.10802929389404549,5.766225707407872,0.37017886668325056,7.461296230468882e-05,1.2758232684797235,0.5854460608502796,0.0011595144176913242,2.8264754811503752e-05,1.9973610082709872,0.0010978053751581774,8.807848333922073e-05,0.0009444988395346714,85.55413023791898,4676.816744703483,806.3354350870635,543.5200558857254,6715.620052522663
635.0,101.41212226482784,200.5206806873206,4.038616030017994,4.9744456483594,0.10073641404491782,5.9201957598752735,0.37196850435250683,0.00012939869821458968,1.2748122851192192,0.5801336112272779,0.0011568508527479405,3.070542171390037e-05,2.0198385066072864,0.0010956501589278092,8.873991362292846e-05,0.0009329156789779142,86.57439305701148,4674.2287223420835,791.5807438327291,539.5001370919886,6708.033960321502
636.0,99.5288240214658,200.9684494345228,4.060142397154749,5.03354641921708,0.09406886095333088,5.92757276066151,0.37377213571978657,0.00016012541490781975,1.254158044242489,0.5801204672422695,0.0011597973877256157,2.896512321208522e-05,2.0096359371930625,0.0010968648179621608,8.75368759713479e-05,0.000976163430284201,87.25976420540655,4561.553136213896,807.7513761165852,545.89499234836,6528.716572675846
637.0,99.322340288983,201.0414319096741,4.069602494390997,4.958624266411697,0.09978488416920314,6.003048431325992,0.37492310685383695,0.00015630786607707158,1.2448621070109473,0.5738442721669919,0.0011402459729003965,2.7442281518544952e-05,2.0030692296656953,0.0010616523571627113,8.837239363048616e-05,0.0010258410418306806,87.88432861663273,4668.875116318063,783.1675022013065,547.2743641521038,6531.476816089126
638.0,100.79456684369283,201.4547023772976,4.05122443476198,4.862626754580852,0.10090670614354008,5.906209912316468,0.37128794958066386,0.0002238969600991341,1.22976795526737,0.574067272104842,0.0011389762993634072,2.7313833564078857e-05,2.014572105071447,0.0010858206706420594,8.637756426356105e-05,0.0009604344371563407,87.50007346892205,4712.792120860398,804.1369531748179,554.4994070921779,6725.712913700208
639.0,99.4466785060575,198.85441823929116,4.043983123111745,4.910606023993477,0.10159252639804665,5.745838713129252,0.3693636579418686,0.00016206577989459988,1.239852383414929,0.5794559545915925,0.0011461122964100564,2.705180398364854e-05,2.0424474853771217,0.0010660800816008893,8.876545279328181e-05,0.0009119521234154459,88.49626459260321,4745.591885280482,818.5168703075659,556.9884870714526,6657.05565976347
640.0,100.02418008455697,199.99328430675303,4.047204540993529,4.961317375094731,0.10253734770098157,5.932171630097763,0.367129986974388,0.00010058935163104113,1.2650881024897973,0.5745838301560813,0.0011587351946264785,2.606561217148302e-05,2.017526339038261,0.0010646357509951757,9.12185408700984e-05,0.0008194647365555018,87.32067715841899,4811.427921364282,840.4812119221851,552.4080430335912,6677.791310104758
641.0,98.98204519561656,201.60752389300933,4.0460556794304035,4.983591810000142,0.10273549820248279,6.059228995227936,0.36716829073183943,8.461621913036276e-05,1.2356549778896582,0.5702947666192185,0.0011647600688607727,2.510595373422317e-05,2.0322166131432713,0.0011119164097639317,8.991435049063428e-05,0.0007744754767616616,86.89380318147002,4931.284160060363,812.8019148277787,554.6087026638139,6760.549025331342
642.0,99.94625342452348,200.53444235165995,4.064215452314338,5.001986910410097,0.10392476477469743,6.19334741658497,0.36586606102591546,0.0001394551304194422,1.2236885696648605,0.5624100825200629,0.0011672030880477827,2.5292468181041757e-05,2.041561533940753,0.0010790140327021354,9.096547574038472e-05,0.0007194466619648128,86.33465428615152,5061.5820016979405,812.7456405787212,557.4751781210434,6812.144145199948
643.0,100.07104233328145,201.32890482194205,4.088971548894605,4.973311762983129,0.09844060293121767,6.334110846919308,0.36372233569358736,6.8065129267868e-05,1.1942308550225265,0.5662656552082769,0.001181305555956997,2.2748850064706668e-05,2.0528336572476062,0.001108458042568707,9.00935616696829e-05,0.0008067335308272463,86.6838571228139,5189.042812853521,813.9983077582847,559.759430855121,7042.952564312331
644.0,100.21726856019454,200.27013049093773,4.080746181038242,4.996407434940376,0.09591014359719659,6.175824849817698,0.36161937598406335,5.542879839310069e-05,1.1662854039733677,0.5658969256571325,0.0011713984721324223,2.2884915443988666e-05,2.074006718314419,0.001064440767538688,8.841934666563386e-05,0.0007614438825255319,86.81039203727893,5071.62892655859,816.2916414293735,559.371312256629,6841.591811179806
645.0,100.50038329286505,200.14893637473793,4.090229641374647,4.9877292085825955,0.09296237744792049,6.047712034402295,0.358313994062485,8.571216448173286e-05,1.17481925701558,0.5712158995262943,0.0011548665017831361,2.241126022663622e-05,2.059250494097583,0.001112963942873097,8.923448290633214e-05,0.0006890968436498886,86.49593334953825,5097.092903205823,796.8563410973483,564.334951555676,6679.469209083951
646.0,100.88167720587516,199.65636441007516,4.110455756515626,5.053039659513508,0.09725946252383699,5.887753101259909,0.3581360380723085,0.00010658373767638709,1.1714587497999271,0.5642807668839723,0.0011461910059551946,2.5019451357067158e-05,2.04136786782234,0.0010675563954257168,9.165023677473231e-05,0.0006831651417243028,85.7397690565134,5024.905128428467,813.8939422786542,556.8836796049898,6883.239542097884
647.0,100.41815926014561,200.37834980170325,4.149147997732771,5.004481167192092,0.09920623782423374,6.06543226381456,0.35641617674293485,6.903450046511929e-05,1.156016503894953,0.5718000906837197,0.0011440983308817177,2.3347331873197985e-05,2.0276464849014135,0.0010826543307419299,9.323648143318794e-05,0.0007370178697214096,84.43993689222737,4978.298668561395,817.4826356533756,563.3310343293808,7107.065790079983
648.0,99.89466009014056,199.5546498768855,4.16044519337084,5.098927866305699,0.09765389307798922,5.875587154019546,0.35658124658960155,0.00012979065789000562,1.14036672349869,0.5679665537515562,0.0011448171347482293,2.0793152834008296e-05,1.999948317885942,0.001068459469974897,9.405760669172515e-05,0.0007876023396382421,83.79744598733782,4934.734034544509,804.5294393225166,554.1417049926317,6883.6279023030465
